  7 + -0.427187,
  3 + 0.436418,
 -5 + -0.0296006,
  3 + 0.342193,
  5 + -0.02255,
 -1 + 0.332447,
  1 + 0.627013,
 -7 + -0.257934,
 -5 + -0.61819,
 -7 + 0.660406,
  7 + -0.749068,
 -1 + -0.826357,
  7 + 0.259934,
  1 + 0.624619,
 -5 + -0.409846,
 -7 + 0.175771,
  7 + 0.841248,
 -7 + -0.182872,
  7 + 0.728087,
  3 + -0.272224,
 -1 + 0.694387,
  1 + 0.87123,
 -7 + -0.36121,
 -3 + 0.231829,
 -3 + -0.288232,
 -1 + 0.860921,
  3 + -0.667815,
 -1 + -0.9711,
  3 + -0.778314,
  3 + -0.298502,
  7 + 0.460686,
 -7 + -0.972103,
  1 + -0.791205,
 -7 + -0.527057,
  3 + 0.680872,
  1 + 0.854739,
 -7 + -0.673826,
 -1 + 0.137268,
 -1 + 0.333986,
 -1 + 0.901741,
 -1 + -0.202348,
 -3 + -0.774122,
  1 + 0.589625,
  3 + -0.849021,
  7 + -0.456618,
  5 + 0.567717,
  5 + -0.636284,
  1 + 0.365766,
  1 + -0.511727,
 -7 + 0.166757,
  5 + 0.919885,
  1 + -0.642062,
  5 + -0.296797,
 -7 + -0.385574,
  7 + 0.591877,
 -7 + 0.436025,
  3 + 0.451077,
 -1 + -0.716762,
 -3 + 0.374155,
  5 + 0.337632,
 -7 + 0.723804,
 -5 + 0.383933,
 -3 + -0.0862489,
  3 + 0.990362,
  5 + 0.133119,
  1 + -0.12971,
  3 + 0.044241,
  3 + -0.964742,
 -5 + 0.702827,
 -5 + 0.52507,
  7 + 0.813182,
  7 + 0.456129,
 -7 + -0.564425,
 -3 + 0.681494,
 -1 + 0.503007,
  1 + 0.488921,
 -5 + -0.978964,
  5 + -0.978504,
 -5 + 0.458051,
 -7 + 0.0654869,
  3 + -0.245564,
 -1 + -0.337528,
 -5 + -0.55446,
 -5 + 0.273099,
 -7 + 0.215733,
  1 + -0.138924,
  7 + -0.219671,
  3 + -0.887201,
 -7 + -0.516248,
 -5 + -0.396037,
 -5 + 0.818756,
  3 + -0.712209,
  7 + -0.282743,
 -3 + 0.707385,
  7 + 0.359774,
 -5 + -0.845302,
  1 + -0.1686,
 -7 + -0.483578,
  1 + 0.720247,
  1 + 0.626128,
  7 + -0.2298,
 -7 + -0.491252,
 -1 + 0.568972,
  1 + 0.348875,
  5 + -0.21767,
  5 + -0.844788,
 -7 + 0.212711,
 -5 + -0.728646,
  5 + -0.257998,
 -3 + 0.91577,
  3 + -0.356945,
 -5 + -0.727851,
  3 + -0.839908,
 -5 + -0.87513,
  5 + 0.492427,
  7 + 0.859239,
  5 + 0.63738,
  7 + -0.567552,
  7 + -0.311746,
 -5 + -0.293624,
 -5 + -0.0892278,
 -1 + 0.68692,
 -3 + -0.584071,
 -7 + -0.368564,
  3 + 0.685985,
  1 + -0.443952,
  5 + -0.799968,
 -5 + 0.849293,
  7 + 0.419622,
  7 + -0.719699,
 -5 + 0.776349,
  7 + 0.353652,
 -3 + -0.957607,
  7 + -0.233657,
 -3 + 0.110137,
 -5 + -0.825374,
 -5 + 0.936229,
  3 + 0.611605,
 -5 + 0.598961,
  3 + 0.914424,
 -5 + 0.185668,
  1 + -0.506371,
 -1 + 0.19368,
 -3 + 0.135954,
  5 + 0.0317122,
 -3 + 0.926598,
  3 + 0.841409,
 -7 + -0.995628,
  7 + -0.516938,
  1 + -0.327213,
 -7 + -0.988622,
  7 + 0.0436381,
 -1 + -0.736482,
  3 + 0.0252206,
 -7 + -0.999107,
  1 + 0.287324,
  3 + -0.710148,
 -3 + -0.863982,
  5 + -0.110109,
 -1 + -0.382303,
  1 + -0.00955381,
  7 + 0.574434,
  3 + 0.772632,
 -3 + 0.427061,
 -3 + -0.47615,
  1 + 0.159639,
 -1 + 0.0973485,
 -7 + 0.670094,
 -3 + 0.66009,
  3 + -0.966069,
  5 + 0.729848,
 -1 + -0.165828,
 -5 + -0.991247,
  3 + -0.796155,
 -3 + -0.665567,
  1 + 0.705734,
 -3 + -0.0729422,
 -5 + 0.569012,
 -5 + 0.532164,
 -3 + 0.114169,
 -3 + -0.79896,
  5 + -0.434429,
  3 + 0.0409003,
  5 + -0.656138,
  1 + 0.80331,
 -1 + -0.832592,
  1 + -0.512036,
  5 + 0.821594,
 -5 + 0.153262,
 -7 + 0.742653,
  7 + 0.775938,
  7 + 0.794682,
 -1 + 0.436735,
  1 + 0.232814,
  5 + 0.173647,
 -7 + 0.0346826,
 -5 + -0.764013,
 -3 + 0.414464,
 -7 + -0.107918,
 -5 + -0.909358,
 -3 + -0.855809,
  3 + 0.321112,
 -7 + -0.853217,
 -1 + 0.240779,
 -5 + 0.308181,
 -3 + -0.101137,
 -3 + 0.0592809,
  1 + -0.475771,
  1 + -0.805118,
  1 + -0.497502,
  1 + 0.0533702,
  1 + 0.256822,
  1 + 0.943496,
  5 + 0.195682,
  3 + 0.84158,
 -7 + 0.691885,
  7 + 0.702398,
 -5 + -0.0240126,
  3 + 0.0729154,
  1 + 0.683697,
 -5 + 0.261411,
  5 + 0.953329,
  5 + -0.728981,
 -5 + -0.635009,
  5 + -0.630682,
 -7 + 0.122834,
 -3 + 0.959923,
 -1 + 0.374435,
  1 + 0.720612,
  5 + 0.664998,
  1 + 0.00891615,
 -7 + 0.432124,
 -3 + 0.0339184,
 -1 + -0.257549,
  7 + 0.584476,
 -3 + 0.0935045,
 -1 + -0.804627,
  1 + -0.992967,
 -3 + 0.538947,
  7 + 0.180181,
 -5 + -0.90103,
 -3 + -0.368599,
  7 + 0.775146,
 -3 + -0.990663,
  5 + -0.991429,
  3 + 0.229796,
  3 + 0.933547,
 -7 + 0.629628,
  7 + -0.128119,
 -3 + 0.993864,
  3 + -0.518632,
  1 + 0.431409,
  5 + 0.162359,
 -1 + 0.340156,
  7 + 0.99834,
 -1 + -0.37602,
  7 + 0.798388,
 -5 + -0.977304,
 -1 + -0.714549,
 -7 + 0.371461,
 -3 + 0.429763,
 -5 + -0.176519,
  1 + 0.130875,
  3 + -0.192991,
 -3 + 0.926126,
  3 + -0.756796,
 -3 + 0.0799201,
 -5 + -0.885874,
 -5 + -0.922719,
 -1 + 0.788957,
  1 + 0.876735,
  1 + 0.505541,
  1 + 0.0568082,
  5 + -0.546276,
 -5 + 0.987925,
  1 + 0.559679,
 -5 + 0.240393,
  7 + 0.460363,
  5 + 0.194578,
  3 + 0.987203,
  7 + 0.781711,
 -7 + -0.0489823,
 -1 + -0.776679,
 -7 + -0.496617,
  5 + -0.488827,
 -3 + -0.501392,
  5 + 0.703741,
  7 + -0.0924905,
  5 + -0.948555,
 -3 + -0.508697,
 -5 + -0.211705,
 -1 + -0.0656021,
  1 + 0.526428,
  3 + 0.977313,
  7 + 0.717488,
  1 + 0.987358,
 -1 + -0.492118,
 -1 + 0.765235,
  1 + -0.576154,
  3 + 0.52365,
 -7 + 0.253303,
  1 + -0.492177,
  5 + 0.865942,
  5 + 0.977195,
  7 + 0.161001,
  5 + -0.907593,
 -7 + -0.557902,
 -7 + 0.825849,
  7 + -0.120301,
 -5 + 0.531996,
  1 + 0.80755,
  7 + 0.969872,
 -7 + -0.738685,
 -3 + 0.636749,
  1 + -0.655666,
 -3 + 0.999979,
  7 + -0.843387,
 -3 + 0.693217,
  7 + 0.615595,
 -3 + -0.585734,
  5 + -0.349962,
 -5 + -0.708827,
  5 + 0.767043,
 -3 + -0.561155,
  5 + 0.0547506,
  7 + -0.00058388,
  5 + 0.683614,
 -5 + 0.933133,
 -7 + -0.705963,
 -1 + 0.432718,
 -5 + -0.745574,
 -1 + 0.578781,
 -3 + 0.265256,
 -1 + -0.723166,
  3 + -0.609362,
 -3 + 0.897704,
 -1 + 0.630349,
 -5 + 0.582721,
 -5 + -0.0955401,
  5 + -0.235266,
 -1 + 0.829279,
 -5 + -0.824548,
  3 + -0.803079,
  3 + -0.505004,
 -1 + -0.492252,
  1 + -0.92866,
  1 + -0.193727,
  7 + 0.855165,
 -5 + -0.409258,
  3 + 0.483943,
  5 + -0.711778,
  1 + -0.291856,
 -1 + -0.309453,
 -1 + -0.961907,
  3 + 0.239915,
  3 + 0.333033,
 -5 + -0.520074,
  7 + 0.80808,
  7 + -0.392463,
 -5 + -0.268562,
  7 + 0.963694,
 -5 + -0.27416,
 -3 + 0.136372,
 -3 + -0.533467,
  5 + 0.0336407,
  5 + 0.269954,
 -1 + 0.481331,
 -5 + 0.883264,
 -5 + 0.917248,
 -5 + 0.841082,
  7 + -0.272449,
 -1 + 0.612493,
 -7 + -0.0456689,
  3 + -0.468522,
 -5 + -0.783857,
 -5 + -0.963398,
 -7 + 0.0600612,
 -3 + 0.80801,
 -3 + -0.969476,
 -5 + 0.949233,
  7 + -0.954761,
  7 + -0.0774834,
  5 + -0.245508,
  5 + 0.345368,
  3 + -0.476338,
 -5 + -0.322511,
 -3 + 0.450538,
 -7 + -0.678719,
 -3 + -0.172123,
 -5 + -0.209171,
 -3 + -0.420884,
 -1 + 0.00383168,
 -3 + -0.312955,
 -7 + -0.0884187,
 -7 + 0.201349,
  5 + -0.601248,
  5 + -0.413319,
  3 + -0.246626,
  5 + 0.977104,
 -5 + 0.0133906,
  7 + 0.349431,
  5 + 0.216145,
 -1 + -0.529927,
  1 + -0.249291,
  1 + 0.658874,
  7 + 0.43074,
  5 + 0.124815,
  7 + -0.553229,
  1 + 0.116857,
 -5 + 0.734356,
 -1 + -0.647581,
  5 + -0.323226,
 -5 + -0.810003,
 -3 + 0.822276,
 -1 + -0.591676,
 -5 + -0.434047,
  1 + 0.15821,
  7 + 0.165069,
  3 + 0.253866,
  3 + 0.973848,
 -7 + 0.713996,
 -5 + 0.215808,
 -1 + 0.0812883,
 -3 + 0.846565,
 -5 + -0.947667,
  3 + 0.409641,
  5 + -0.385462,
 -3 + 0.787733,
  1 + 0.844418,
  1 + 0.349241,
  5 + -0.586969,
  7 + 0.257519,
  1 + -0.315586,
 -1 + -0.327033,
  1 + 0.767669,
 -1 + -0.292183,
  3 + 0.389264,
 -7 + 0.339534,
 -3 + 0.477526,
 -3 + 0.11475,
 -7 + -0.119439,
  3 + 0.406966,
  5 + 0.419678,
  1 + 0.76062,
 -7 + 0.536916,
 -7 + -0.510681,
 -5 + 0.905296,
  7 + 0.13423,
 -5 + 0.748596,
  3 + -0.431882,
  7 + 0.33909,
  3 + 0.341309,
  5 + -0.172616,
 -7 + -0.778667,
 -5 + -0.984483,
  7 + 0.04289,
 -3 + 0.791158,
 -1 + -0.606419,
 -3 + 0.939034,
  5 + -0.688122,
  7 + -0.0797096,
 -3 + -0.176378,
  3 + -0.200208,
 -3 + 0.539966,
 -5 + 0.55811,
 -1 + -0.965644,
 -7 + -0.62776,
  3 + -0.327998,
  3 + -0.518732,
  3 + 0.713363,
  5 + 0.082287,
 -7 + -0.799949,
  5 + -0.144101,
 -7 + -0.416404,
  3 + 0.926589,
 -3 + -0.0426248,
 -3 + 0.823828,
  3 + -0.899492,
 -1 + 0.925421,
 -5 + -0.987104,
 -3 + -0.667032,
 -1 + -0.376583,
 -1 + 0.776434,
  5 + 0.838315,
 -3 + -0.411202,
 -7 + -0.918427,
 -5 + 0.627889,
  7 + -0.542975,
 -3 + -0.0689918,
 -5 + -0.55104,
 -5 + 0.829815,
  7 + 0.466128,
 -7 + -0.910729,
 -3 + 0.587943,
 -5 + -0.989778,
  3 + 0.429693,
 -5 + 0.363276,
  5 + 0.48865,
 -1 + 0.462889,
 -1 + 0.933537,
 -1 + -0.237365,
  7 + -0.503287,
  3 + 0.898831,
  5 + -0.88925,
  1 + 0.491187,
 -3 + 0.819494,
  7 + -0.841093,
  5 + -0.172405,
 -3 + 0.296082,
 -5 + 0.230588,
  1 + -0.135964,
 -7 + -0.24852,
  7 + 0.779819,
  1 + -0.0197039,
  3 + 0.690689,
  5 + 0.201188,
 -3 + 0.316178,
  3 + -0.790151,
 -3 + 0.353513,
  1 + 0.482168,
 -7 + 0.5088,
  5 + -0.619387,
  3 + -0.572638,
 -1 + 0.737113,
 -3 + -0.330907,
  3 + -0.642647,
  7 + -0.587751,
  7 + 0.705296,
 -1 + 0.765705,
 -7 + 0.342622,
  1 + -0.443867,
 -7 + 0.64285,
  5 + 0.119933,
  1 + 0.146719,
 -3 + 0.808331,
  5 + 0.362826,
 -5 + 0.649288,
 -5 + -0.919914,
  5 + 0.530805,
  7 + 0.836641,
 -1 + -0.33567,
  7 + -0.814941,
 -3 + 0.521328,
 -7 + -0.0633902,
  3 + 0.637973,
  5 + -0.448024,
 -7 + 0.529787,
 -1 + 0.158647,
  1 + -0.343875,
  5 + 0.862299,
 -7 + 0.269423,
 -3 + 0.205924,
 -3 + 0.543444,
 -1 + -0.0442747,
 -1 + -0.514346,
 -7 + -0.538346,
  5 + -0.134437,
  3 + -0.242908,
 -3 + 0.960616,
 -3 + 0.613265,
  5 + -0.578398,
  5 + -0.196621,
 -1 + 0.99966,
 -7 + -0.206926,
 -7 + 0.149597,
  1 + -0.618079,
  7 + -0.779085,
  5 + 0.78756,
 -3 + -0.461424,
  1 + -0.8271,
  7 + -0.779893,
  1 + -0.034591,
  3 + -0.618594,
  7 + -0.508509,
  3 + 0.858569,
 -3 + -0.292217,
 -3 + 0.638647,
  7 + 0.429429,
 -3 + 0.0850469,
  3 + 0.840684,
 -5 + -0.361285,
 -1 + -0.0439304,
 -5 + -0.464768,
  5 + 0.814776,
 -7 + 0.838205,
 -1 + 0.932473,
  3 + 0.0800499,
  3 + 0.430625,
 -1 + -0.379486,
 -5 + 0.566269,
  1 + -0.191075,
  1 + 0.426799,
 -3 + -0.865195,
 -1 + -0.286844,
 -5 + -0.347813,
 -1 + 0.254653,
 -5 + -0.0217081,
 -7 + 0.712565,
 -5 + 0.626585,
 -3 + 0.407399,
 -1 + -0.495544,
  7 + 0.988263,
  5 + 0.752268,
  7 + -0.57751,
  1 + -0.699522,
 -3 + -0.559222,
 -5 + -0.142211,
 -5 + -0.984406,
 -7 + 0.478908,
  3 + -0.492842,
 -1 + -0.75382,
  1 + 0.00969996,
  1 + -0.893656,
 -7 + 0.928332,
  7 + -0.310557,
  3 + -0.203997,
 -3 + -0.119623,
 -3 + 0.23919,
 -5 + 0.89898,
  3 + -0.000236075,
 -1 + -0.75715,
  5 + -0.946444,
  5 + 0.830343,
  5 + 0.170209,
 -5 + 0.0682683,
  7 + 0.490712,
  3 + 0.0912319,
  7 + -0.939061,
 -5 + -0.27871,
  3 + 0.292512,
  3 + 0.7815,
  3 + 0.780423,
  3 + -0.995218,
  1 + -0.971244,
  5 + 0.863878,
  3 + 0.605471,
  1 + 0.615707,
 -1 + -0.430001,
  7 + 0.137532,
 -7 + 0.420738,
  5 + -0.511889,
 -7 + -0.894203,
 -1 + -0.442678,
  7 + 0.58245,
 -1 + -0.302989,
 -7 + 0.046658,
 -1 + 0.213312,
 -3 + -0.40466,
  3 + 0.119842,
 -3 + -0.209236,
  1 + 0.489636,
 -1 + 0.0750853,
  1 + -0.138393,
  3 + 0.197677,
  1 + 0.801,
  5 + -0.737093,
  5 + 0.0908536,
 -7 + -0.604504,
 -5 + 0.56203,
 -3 + 0.309546,
  1 + -0.966521,
  5 + 0.977852,
  7 + 0.73063,
 -5 + -0.256762,
 -3 + -0.431265,
  5 + 0.661912,
 -1 + 0.865871,
 -3 + 0.10026,
 -3 + 0.979883,
 -3 + -0.50973,
  7 + -0.387004,
 -5 + 0.872216,
 -1 + -0.552574,
  3 + -0.00281111,
 -5 + -0.433458,
  3 + 0.228333,
 -5 + -0.784953,
  5 + 0.571488,
 -5 + -0.107047,
  3 + 0.598395,
  7 + -0.209076,
  7 + 0.968037,
 -7 + 0.133602,
 -3 + 0.197601,
 -1 + -0.737348,
 -7 + -0.0987225,
 -1 + -0.680374,
 -5 + 0.902133,
  5 + -0.065214,
  7 + 0.820436,
 -1 + -0.994703,
  5 + 0.928257,
  3 + 0.387782,
 -1 + -0.867014,
 -1 + -0.343716,
 -3 + -0.0119044,
  5 + -0.882348,
  3 + -0.349223,
 -3 + -0.423901,
 -1 + -0.358375,
 -7 + 0.877898,
 -1 + -0.0346012,
 -3 + -0.731243,
  1 + -0.0103546,
 -1 + -0.662776,
  1 + 0.486511,
 -1 + -0.0129122,
 -5 + 0.0121863,
 -3 + 0.550817,
 -3 + 0.0375324,
  5 + 0.371006,
  5 + -0.111812,
  5 + 0.963243,
  1 + 0.36354,
 -3 + -0.0390213,
 -7 + -0.512331,
 -3 + 0.530897,
 -1 + -0.961326,
  1 + -0.128698,
  5 + -0.0345879,
  7 + -0.724934,
 -7 + -0.990395,
  7 + -0.0956077,
  5 + 0.998217,
 -1 + -0.38503,
 -5 + 0.431693,
  3 + -0.322315,
  1 + -0.520076,
 -3 + -0.403514,
  3 + -0.638799,
 -1 + -0.665616,
 -7 + 0.866326,
  7 + -0.314543,
 -3 + -0.752403,
  7 + 0.180847,
  7 + -0.924565,
  3 + 0.431162,
 -7 + -0.844134,
  5 + -0.621084,
  1 + 0.678683,
  7 + -0.643627,
 -1 + 0.464485,
  3 + 0.311484,
  1 + 0.61938,
  1 + -0.362697,
 -1 + -0.545854,
 -7 + -0.693428,
  3 + -0.162961,
  3 + 0.362332,
 -5 + -0.0418496,
 -3 + -0.790282,
  1 + -0.362329,
 -5 + -0.679632,
 -7 + 0.193632,
  7 + 0.169699,
  5 + -0.0276975,
  3 + 0.145423,
  7 + -0.526892,
  7 + 0.23963,
 -5 + -0.0191274,
  3 + 0.267953,
  5 + -0.963432,
  7 + 0.72934,
  5 + -0.0415711,
  3 + -0.0615771,
 -1 + -0.441843,
  5 + -0.196666,
 -5 + 0.656983,
  5 + 0.764159,
 -7 + -0.0188419,
 -1 + 0.515285,
 -5 + 0.77527,
 -1 + -0.362528,
  1 + 0.360052,
  3 + 0.134359,
 -5 + 0.37625,
  7 + -0.511201,
  7 + -0.846493,
  5 + 0.94168,
  1 + -0.100134,
  5 + -0.157002,
  3 + -0.374631,
 -7 + -0.364117,
 -1 + -0.142558,
 -7 + 0.0265685,
 -3 + 0.138828,
 -5 + -0.289868,
  1 + 0.664193,
 -7 + 0.887828,
  1 + -0.652588,
  3 + -0.527631,
 -1 + 0.284251,
 -5 + 0.278712,
  1 + -0.105013,
 -1 + 0.853542,
  1 + -0.436623,
 -5 + -0.867476,
  3 + 0.96232,
  7 + 0.427617,
  3 + -0.501165,
 -5 + 0.411637,
  7 + 0.891616,
 -7 + 0.664072,
 -1 + -0.888475,
  5 + 0.548079,
  3 + 0.503912,
 -5 + -0.612317,
 -1 + -0.180983,
  1 + -0.239876,
  1 + 0.596635,
 -3 + -0.0827705,
 -7 + 0.277359,
  5 + -0.941413,
 -5 + 0.697875,
  3 + 0.714356,
  1 + -0.558584,
  1 + -0.0174082,
  5 + -0.587225,
 -5 + -0.512741,
  7 + -0.434388,
  7 + -0.473811,
 -1 + 0.285865,
  5 + 0.988991,
 -5 + -0.991867,
 -3 + 0.864291,
 -5 + 0.661288,
  5 + -0.460111,
  7 + 0.366331,
 -7 + 0.784093,
  5 + 0.918848,
  7 + 0.965396,
 -3 + -0.161624,
  7 + -0.476323,
 -5 + 0.501047,
  7 + 0.964268,
  1 + -0.388995,
 -1 + 0.308069,
  7 + 0.449621,
 -3 + 0.517261,
 -1 + -0.931887,
 -3 + -0.314139,
 -1 + -0.88269,
  1 + -0.641202,
 -7 + 0.426506,
 -7 + 0.765908,
  3 + -0.839435,
 -1 + 0.85062,
 -5 + -0.068266,
  7 + -0.336073,
  5 + -0.552052,
  7 + 0.968225,
  5 + -0.489061,
 -1 + 0.549817,
  7 + 0.155363,
  7 + 0.287813,
  5 + -0.0712527,
  7 + -0.539294,
  3 + 0.515963,
 -7 + 0.309448,
  5 + -0.400565,
 -3 + 0.772515,
 -3 + 0.47223,
 -5 + -0.377265,
 -3 + -0.277457,
  3 + -0.0481647,
  1 + 0.253072,
  7 + -0.701416,
  3 + -0.983524,
 -1 + 0.859256,
  3 + 0.684439,
  7 + -0.715583,
  1 + -0.927083,
  5 + -0.820364,
  3 + -0.818987,
 -1 + 0.0484889,
 -5 + 0.88172,
 -1 + 0.642372,
  7 + -0.486761,
  1 + -0.154892,
 -3 + 0.620922,
 -7 + -0.307461,
 -5 + 0.958143,
 -5 + -0.945751,
 -7 + 0.420205,
  3 + 0.212257,
 -7 + 0.343969,
 -7 + -0.56883,
 -7 + 0.542757,
  1 + 0.338133,
 -1 + 0.205287,
  3 + -0.678275,
 -3 + 0.162556,
  7 + 0.7356,
 -1 + -0.366469,
 -5 + 0.818684,
  1 + -0.375059,
 -7 + -0.326917,
 -1 + 0.21386,
 -1 + 0.933421,
 -5 + -0.0965871,
 -1 + -0.327707,
 -3 + -0.293112,
  5 + -0.399372,
 -1 + -0.243464,
 -1 + -0.477791,
  5 + 0.160018,
  3 + 0.0379489,
 -7 + -0.468135,
 -5 + -0.924231,
  7 + -0.559268,
 -1 + -0.869929,
  1 + 0.644987,
  7 + -0.416144,
 -3 + -0.64862,
  1 + 0.0932449,
 -1 + -0.941752,
 -7 + -0.448205,
  5 + 0.816932,
 -1 + -0.010022,
 -3 + -0.611324,
  5 + -0.688206,
  1 + 0.868089,
 -3 + -0.454031,
  3 + -0.633225,
  5 + -0.11036,
  7 + 0.119173,
 -7 + -0.663239,
 -7 + 0.86954,
  7 + 0.335132,
 -1 + 0.512855,
  1 + -0.130088,
  3 + -0.225548,
  5 + -0.745615,
  7 + 0.963223,
 -3 + -0.678778,
 -7 + -0.430329,
 -3 + 0.964206,
  7 + 0.808534,
  5 + -0.632605,
 -5 + -0.728056,
 -5 + -0.0283051,
 -1 + -0.292853,
  3 + -0.960114,
  1 + 0.266249,
  7 + -0.94076,
  7 + -0.680042,
 -1 + 0.678469,
  3 + 0.553279,
  7 + 0.392802,
  1 + -0.308376,
  7 + -0.588163,
  5 + -0.235282,
  7 + -0.490381,
  5 + 0.412499,
 -7 + -0.148118,
  7 + -0.20069,
 -1 + -0.256974,
  1 + -0.946528,
 -5 + -0.190544,
  1 + -0.774484,
 -1 + 0.939011,
  3 + 0.401197,
  7 + 0.763682,
 -7 + 0.970152,
  5 + -0.471915,
 -3 + -0.0230657,
 -1 + 0.666549,
  3 + -0.312851,
  5 + 0.909774,
 -5 + 0.608703,
 -1 + -0.398985,
 -1 + -0.579955,
 -3 + 0.427466,
 -3 + -0.406024,
  5 + -0.923879,
  5 + -0.124516,
 -7 + 0.389177,
 -1 + 0.978163,
  7 + 0.321733,
 -5 + -0.401276,
 -3 + -0.669763,
  5 + 0.837051,
 -3 + -0.507979,
 -5 + 0.650163,
  5 + -0.533125,
 -7 + -0.352708,
 -3 + 0.975917,
 -1 + 0.333199,
  1 + 0.786429,
  7 + 0.588826,
 -3 + -0.254794,
 -5 + 0.577074,
  3 + -0.445216,
 -3 + -0.913091,
  1 + 0.833436,
  3 + 0.879009,
  7 + -0.420452,
 -7 + -0.841488,
  3 + 0.941771,
 -5 + -0.516194,
  1 + -0.111796,
  1 + 0.913016,
 -3 + 0.831405,
  7 + -0.456459,
  5 + 0.52518,
  7 + 0.407003,
  5 + 0.477567,
 -1 + 0.420401,
 -1 + 0.437449,
 -7 + -0.0206778,
 -3 + 0.132506,
  3 + -0.0369548,
 -3 + -0.66723,
  3 + 0.639026,
 -5 + 0.818826,
 -3 + 0.521142,
 -7 + 0.239988,
  7 + 0.798847,
  3 + 0.568449,
 -7 + -0.322325,
  1 + 0.74602,
  5 + -0.820488,
  5 + 0.422569,
 -5 + 0.154974,
  3 + -0.598438,
 -3 + -0.0493216,
  5 + -0.437171,
 -7 + 0.91565,
  1 + -0.76322,
 -7 + 0.655683,
  1 + -0.221855,
  3 + 0.499042,
  7 + -0.551781,
 -1 + 0.776521,
  3 + 0.364049,
  7 + 0.76778,
  1 + 0.98362,
  1 + 0.901754,
 -7 + -0.301171,
 -7 + -0.154012,
 -3 + -0.967804,
 -1 + 0.205987,
  7 + -0.231608,
  1 + 0.577335,
 -5 + 0.133768,
 -5 + 0.959646,
 -3 + -0.0372217,
 -3 + 0.404834,
 -1 + 0.457923,
  1 + 0.0552233,
 -3 + 0.2,
  5 + -0.787169,
 -1 + 0.572437,
  7 + -0.18741,
 -1 + 0.0523727,
 -1 + -0.804208,
  7 + -0.303471,
  7 + 0.73635,
 -3 + -0.804122,
  1 + 0.962955,
  7 + 0.065147,
 -7 + -0.464851,
  7 + 0.410402,
 -1 + -0.213138,
  7 + 0.323269,
  5 + -0.812589,
  1 + -0.924136,
  3 + -0.0515391,
  5 + -0.942719,
 -7 + 0.0813437,
 -5 + -0.919358,
 -3 + 0.09817,
 -3 + 0.204768,
 -3 + 0.895305,
 -5 + 0.426145,
 -1 + -0.654514,
  1 + -0.527968,
  1 + -0.93447,
  7 + -0.259295,
 -5 + -0.357566,
 -3 + 0.820761,
  3 + 0.061946,
  1 + -0.365104,
 -1 + -0.484186,
  5 + -0.0747202,
  7 + 0.373292,
  3 + -0.225615,
  1 + 0.387072,
 -1 + 0.0964885,
  5 + 0.318965,
 -5 + -0.574407,
 -1 + -0.5876,
  3 + -0.0651205,
 -7 + -0.131517,
 -5 + -0.700999,
 -1 + 0.431009,
 -5 + -0.378572,
 -5 + -0.438665,
  3 + -0.0663064,
 -1 + 0.303877,
  7 + 0.252822,
 -5 + 0.127981,
 -5 + -0.979741,
 -7 + -0.977809,
  1 + -0.939208,
 -5 + -0.619289,
 -3 + -0.817288,
 -7 + -0.682975,
  5 + 0.945473,
  3 + 0.696275,
 -1 + 0.466816,
  3 + -0.632966,
 -3 + 0.078222,
  5 + 0.546507,
 -1 + 0.977089,
  7 + -0.133295,
 -5 + -0.604371,
 -3 + 0.365631,
 -3 + 0.673212,
 -1 + 0.180141,
  5 + 0.223484,
 -1 + 0.146777,
  1 + -0.319683,
 -1 + 0.857262,
  5 + -0.356152,
  5 + -0.598653,
  1 + 0.975409,
 -5 + -0.881246,
 -7 + -0.472377,
 -3 + 0.0214979,
  7 + -0.788032,
  7 + -0.333508,
  7 + -0.750094,
 -3 + -0.814424,
  7 + -0.965833,
  5 + -0.36787,
  3 + -0.612635,
 -5 + 0.236003,
 -5 + -0.785485,
 -5 + 0.745934,
  3 + 0.841095,
  3 + 0.331357,
  3 + -0.341722,
  1 + 0.0449292,
  7 + -0.256584,
 -3 + -0.666529,
  7 + -0.203782,
  1 + -0.442113,
  5 + 0.281735,
 -7 + -0.600958,
  5 + -0.297631,
  7 + 0.834514,
  1 + -0.965433,
 -7 + 0.980322,
 -5 + -0.275104,
 -5 + 0.501189,
  1 + 0.861033,
  3 + -0.186388,
 -7 + -0.783021,
 -3 + -0.331772,
 -7 + -0.923864,
  7 + 0.981171,
 -7 + 0.677146,
  5 + -0.764622,
  7 + 0.544671,
  3 + -0.149741,
 -1 + -0.115158,
  5 + 0.315554,
  3 + -0.0435786,
 -7 + -0.198421,
  3 + 0.728623,
  3 + 0.917598,
 -7 + -0.222429,
 -1 + -0.839337,
  1 + -0.837996,
  5 + 0.7184,
  3 + 0.279682,
  5 + 0.89931,
  1 + -0.0903269,
 -3 + 0.311248,
 -3 + -0.0615842,
 -5 + 0.978228,
  5 + -0.0288547,
 -7 + -0.319235,
  1 + 0.459872,
 -7 + -0.762583,
  1 + 0.430673,
  7 + -0.202576,
  7 + -0.508028,
  5 + -0.563939,
  7 + 0.431253,
  3 + 0.924691,
 -7 + -0.929823,
 -7 + -0.745149,
 -3 + -0.54763,
  7 + -0.233056,
 -3 + 0.0728049,
  3 + 0.173541,
  5 + -0.99085,
 -5 + -0.509606,
 -7 + -0.0573629,
 -5 + 0.146235,
  7 + -0.530049,
  5 + -0.92378,
  5 + -0.150627,
  7 + -0.632136,
  3 + -0.544558,
 -1 + -0.559563,
 -5 + -0.183858,
